date,permno,target,predicted
202108,17685,-0.006039519,0.032008015
201910,91926,-0.038362096,0.032008264
201212,85348,-0.010237154,0.032008618
201601,56573,-0.028261420999999995,0.032016218
201702,85348,-0.003604625,0.032017417
201204,88845,-0.118520714,0.03202078
201306,60599,0.035139001899999994,0.032022838
201805,40125,-0.10764875900000001,0.032023367
201801,25785,-0.100479389,0.032024182
201308,92121,-0.041607723,0.032024212
201105,26825,0.0021826650000000003,0.032025214
202107,93002,0.017951509,0.032032806
201102,75489,-0.045371192,0.032036167
201111,89533,-0.05451811100000001,0.032042503
201210,83435,0.0537340323,0.032049652
201708,17830,0.0147026101,0.032049783
202201,56573,-0.05218802399999999,0.03205055
201202,13928,0.1319455206,0.03205205
202207,64311,0.1042640419,0.032054234
201707,13928,0.0374028168,0.0320614
201801,49656,0.055985296,0.032064386
201904,79678,0.0567622987,0.032065205
201206,59176,0.0426293612,0.03206911
202008,77605,0.0634208935,0.032075044
201807,20482,0.077593294,0.03207647
202209,44644,-0.072191728,0.03207707
201912,13788,0.0967580615,0.032079756
201203,13856,0.0541785806,0.032080237
201303,86339,-0.002292316000000001,0.032086816
201603,49656,0.0404895317,0.03209186
201203,60599,-0.021739092,0.032093294
201202,17279,0.2350312173,0.032098774
201311,91063,-0.037459511,0.032104284
201605,79678,0.1388613301,0.03211879
201901,22592,0.0491228943,0.03211891
201706,14702,-0.100207661,0.032124996
201310,59408,0.0123188458,0.032128733
201011,17005,0.028774903900000003,0.03212888
201211,86946,0.0498520153,0.03213411
201709,55976,-3.372683999999619e-06,0.032134794
202002,10104,-0.05820670599999999,0.032138154
201908,10107,0.0134436359,0.032138187
201507,78975,0.0520988405,0.03214328
201002,89954,0.1153211892,0.032144647
202105,93002,0.0353572406,0.032152604
201807,70519,0.0726678046,0.0321566
201101,62092,0.0344014408,0.032159187
201311,61815,-0.062591784,0.03216158
201001,89179,0.0931549221,0.032161757
201512,89179,0.0741828473,0.032163803
201811,11955,0.0512345216,0.0321684
201302,89258,-0.032999333,0.03218059
201006,57904,-0.036894607,0.032183472
201609,21776,-0.021082325,0.03218752
202209,86136,-0.08606681,0.032188233
201706,12308,-0.025777201,0.032192286
201707,13788,0.0015442992999999995,0.03219281
201710,57904,0.029816303700000005,0.032198526
201106,27959,0.0042666625,0.032198604
201007,10107,0.1215861904,0.032201845
202009,44644,0.0093184289,0.032204617
202009,24766,-0.079257047,0.032210138
202007,87657,0.134468125,0.03222417
202209,21178,-0.082402674,0.03222665
202012,87055,-0.01283704,0.032230612
201102,86158,0.053635517,0.032232534
201909,91926,-0.006293642,0.032232847
202211,66800,0.1042929932,0.03223314
202207,17942,0.0938595743,0.03223588
202102,69796,0.0187740326,0.032240532
201204,91883,-0.012883473000000001,0.032240823
201909,90319,0.0239112253,0.032243274
201510,10516,0.1015681326,0.03225085
201212,77462,0.0133366844,0.032254156
201206,81061,0.0764207318,0.03225449
201108,21936,-0.0036846540000000007,0.032258444
201306,85963,-0.05889729,0.03226215
201706,18163,-0.011270846,0.032266032
201710,13856,-0.011669065000000001,0.032271404
202201,90319,-0.065918997,0.032272197
202201,13911,-0.131991282,0.032273374
202205,75186,0.0595522015,0.0322735
201409,91233,-0.02493074,0.03227907
201107,62148,-0.062929049,0.032282103
202201,89179,-0.048647404,0.03228264
201403,90993,-0.04960732899999999,0.03228312
201311,75646,0.0716256723,0.032288216
201501,20626,-0.009866274,0.032292265
202111,13447,-0.071743861,0.032295793
201601,19561,-0.169267995,0.032297283
201602,76605,0.0091563804,0.032301873
201307,39642,0.049478896,0.03230308
202203,12308,-0.093589327,0.03230477
201609,76076,0.0087058131,0.03230933
201710,50876,-0.042985554,0.032313026
202112,86783,0.1413848268,0.032313373
202201,17005,0.0378053337,0.03231361
201710,80924,-0.01539274,0.032321986
202007,60628,0.2008698451,0.032323614
201111,14593,-0.055783354,0.032323703
201009,12490,0.0893177109,0.032325037
201205,13928,-0.048956378,0.032332487
201208,17830,0.0797629224,0.03233261
202208,17830,-0.033119816,0.032333504
201006,38703,-0.107803038,0.032334484
202009,18729,-0.026721254,0.03233763
201210,22103,0.0032146850999999997,0.032342106
202006,81055,-0.080199948,0.032342836
201504,76841,-0.114413604,0.032345947
201706,87267,0.037690523,0.03234773
201712,83443,0.0260934554,0.032354984
202201,21207,-0.013705293000000002,0.032359064
202103,82642,0.0174561702,0.032392997
202105,13856,0.026220856200000003,0.032396805
201911,75828,0.0466215814,0.03240156
201704,55976,0.0425077463,0.032405216
202112,77605,0.1157392429,0.032407448
201201,19502,0.0090743871,0.032407492
202210,77178,0.0391232612,0.032407816
201203,60628,0.0233359411,0.032410756
202108,17830,-0.019321389,0.032410927
201801,89258,0.0321970785,0.0324142
201308,89626,-0.039858442,0.032416932
201010,69032,0.009624495,0.03243028
202109,52038,-0.008537370000000002,0.032437988
201708,12490,-0.0018677150000000007,0.032438472
201212,78975,-0.007354227999999999,0.032443803
201601,89070,-0.032559248,0.032456502
201603,10145,0.1053747867,0.032457978
201104,61735,-0.01208461,0.0324618
201811,23931,0.0683898113,0.032461952
201709,15579,0.0814472589,0.032462284
201608,79103,-0.036947728,0.032464296
201605,87447,-0.011520989,0.032465562
201201,81061,0.0489025451,0.032467943
201905,39642,-0.032423181,0.03247028
201201,70578,0.0454938114,0.032470975
201602,90215,-0.004754769000000001,0.0324763
202208,64390,0.0640656227,0.032476425
201601,86136,0.0077714797,0.03248188
201303,70519,0.0540862605,0.032486998
201208,63830,0.0353847275,0.032497652
201706,75828,-0.067749036,0.032503974
201303,17830,0.031805601,0.032505147
201212,60442,0.0385534035,0.032506898
201704,21776,-0.038020804,0.03250754
201601,20482,-0.151513977,0.03251062
202112,84788,-0.049351933,0.032513488
201106,59328,-0.015548662,0.03251453
201909,59176,-0.019163162999999997,0.03251794
202112,66181,0.0399639661,0.03251929
201809,92602,0.0599970028,0.032519594
201611,88668,0.0191517862,0.03252682
202206,64936,-0.04503723,0.03252737
201203,37584,0.0543727167,0.03253361
201910,14008,0.100410265,0.032534823
201601,22509,-0.037541783,0.03253908
201110,37584,0.1149100587,0.03254083
201109,21178,-0.020892344,0.032542903
202006,12622,-0.092148682,0.03254746
202209,17750,-0.11027512500000002,0.032550145
201902,14040,0.0158282264,0.032554492
201509,85348,0.0022564912000000003,0.032558244
201103,55976,0.0082685974,0.032560334
202209,64390,-0.054407155,0.032561027
201102,76841,0.0446533242,0.03256232
201209,90441,0.0512039678,0.032564446
202011,13928,0.3821501898,0.03257868
201104,18411,0.036801371699999995,0.03258726
202008,59328,0.0742767321,0.032589298
201801,60871,0.0308116654,0.032592535
201101,77668,0.0420832129,0.03259457
201502,91883,0.1371482909,0.032609686
201306,89954,0.0073541556,0.0326098
201210,41080,0.0147574207,0.032614086
201303,36468,0.0451760814,0.03262415
201208,15720,-0.051853993999999994,0.032627277
201605,87842,0.0187470241,0.032632116
201110,86111,0.0241635554,0.032632243
202106,17685,0.3866184652,0.032632627
201709,37584,0.0333354551,0.03263846
201906,25232,0.0797780982,0.03264594
201505,14541,-0.062938929,0.032648448
201609,25785,-0.042263545,0.03265021
201103,62092,-0.004936984,0.032655127
202004,57568,0.0143828122,0.032656793
201802,17750,-0.053065828999999995,0.032660104
201104,13901,0.031117919800000005,0.032662276
202011,21936,0.1404059695,0.032662373
201209,22517,0.0026275598,0.032663364
201611,13721,0.0898964273,0.03266665
202105,77702,-0.001397507000000001,0.032668136
201601,62092,-0.069116621,0.032670543
201403,89565,-0.01803788,0.032673154
201806,85348,-0.039639278,0.03268509
201309,44644,0.0232573561,0.03269512
201509,77768,-0.030023634,0.0326972
202112,13856,0.0938104259,0.03270183
201705,83443,-0.00017634499999999963,0.03270478
201512,19561,-0.006012689,0.032712568
201301,10147,-0.027272672999999997,0.03271385
201708,59328,-0.004494630000000001,0.03271544
201606,40539,0.0143822456,0.0327181
202206,76614,-0.11133500699999999,0.032718778
201412,19350,0.0282844435,0.03272653
201907,78975,0.0610472733,0.032730933
201705,15579,0.0412034531,0.03273553
202112,66093,0.0774295869,0.0327387
201312,10107,-0.018882801999999997,0.03274003
201008,27887,-0.027972999999999998,0.032743253
201112,22293,-0.021853873999999995,0.03274777
201911,13356,-0.011472201,0.032748427
201803,13356,0.0603141338,0.032749757
202201,10104,-0.065703422,0.032752737
201909,12052,-0.046448968,0.032756984
201310,10145,0.0444364436,0.032758754
202004,77274,0.12359547619999998,0.032760877
201108,11081,-0.084767489,0.032762002
202301,60628,0.1157840859,0.03276556
201212,11308,-0.044140039,0.032770943
201305,73139,0.0123512894,0.032773577
201206,11552,-0.059926685,0.032776654
201109,69032,-0.22799998499999996,0.03277831
201102,62148,0.061089875,0.032779485
201703,21776,-0.020185576999999996,0.032781843
201603,17830,0.0358173434,0.03278194
201306,27959,0.0085163554,0.032783218
202206,43449,-0.016261557999999995,0.03278448
202008,49154,0.2065254318,0.032791913
201801,12060,-0.074552471,0.032804403
201611,59459,0.0476907024,0.03280786
201803,84597,0.028986949500000005,0.03280949
201207,15720,-0.0004329099999999999,0.032812454
201001,17144,0.0139810769,0.03281855
201006,18411,0.0176369416,0.032819014
201103,27983,-0.005448873,0.03281974
201101,17750,0.0267084146,0.032830413
202107,10138,0.0312673748,0.032833997
201908,22592,-0.067763003,0.0328419
202006,49154,-0.019719075999999995,0.0328434
201907,65875,-0.023911213,0.03284634
201607,79103,0.0718398352,0.032848388
202112,61399,0.0566889735,0.03285029
202012,78975,0.0789580586,0.032858793
201701,70578,0.024425081200000004,0.032865275
201801,21936,0.0214394162,0.03286843
201704,73139,0.035352652,0.03286927
202009,90664,-0.031081858999999996,0.032871816
202105,90505,-0.05729674199999999,0.03287309
201704,11552,-0.003553904,0.03288129
201602,10145,-0.012360838,0.03288897
201211,71563,-0.027043027999999997,0.032888997
201708,89258,-0.092748463,0.032892913
202212,92655,-0.03238211,0.032898482
201709,17750,-0.03853485,0.03290107
201212,17830,0.0236174071,0.032903552
202112,49680,0.0234667042,0.032906186
202203,87447,0.0190997364,0.03290685
201911,77274,0.0542072969,0.032914404
201612,14593,0.0476551516,0.032919765
201712,87447,-0.019837795999999998,0.03292177
201904,85269,0.0666257051,0.032926578
201601,90993,0.029323154900000002,0.032932613
201802,43553,-0.082071159,0.03293318
201212,13688,-0.007792318000000001,0.03293519
201911,24766,0.0005305324000000004,0.032935217
201203,77274,0.0730207711,0.03294017
201210,11404,0.0080816949,0.03295531
202007,77274,-0.096408857,0.03295609
201710,36468,0.1027475971,0.032963414
201012,75607,-0.003523178,0.032964207
201109,60442,-0.038891122,0.0329698
201808,90215,0.1116336855,0.032970916
202008,89626,0.0582102815,0.032971643
201404,70578,-0.031021376999999996,0.03298331
202109,17478,-0.04265241,0.032988988
201201,28222,0.0333372019,0.03299272
201804,59408,-0.003734101,0.032999694
202208,50876,-0.085251001,0.033010818
201912,14338,0.0548857501,0.033011075
201203,83111,0.1090409309,0.033011362
201602,22293,-0.009603620000000002,0.03301921
201704,66800,-0.024847274999999995,0.03303427
202207,47896,0.0325007723,0.033043694
201309,27959,0.0179878101,0.033045273
201201,62092,0.1763397902,0.033060495
201410,18542,0.031101735300000002,0.033065565
201210,77462,0.0118617432,0.03306788
201106,14541,-0.019731265999999997,0.033070695
201503,86158,-0.0015203839999999996,0.033071835
201009,64311,0.1085065173,0.03307204
201602,21371,0.0038554772,0.033079453
201505,40539,0.0007746565,0.033080805
201703,75241,0.0013131337999999996,0.033081252
201812,89003,-0.049058769,0.033086423
201011,89006,-0.06269685,0.033094674
201110,70519,0.23326177899999997,0.033117354
202003,12872,-0.503197871,0.03312347
201705,37584,-0.031219338,0.033124134
201612,62092,0.0078365034,0.033128448
201603,91556,0.0553656962,0.03313444
201612,22592,0.0394694297,0.033134993
201201,48653,0.0160940085,0.03313909
201111,17750,0.0252474844,0.03313954
201912,13356,-0.030252836999999998,0.033141356
201808,88860,0.0820674497,0.03314505
202206,92655,0.03663983839999999,0.033149026
201610,19393,-0.048975934,0.033150394
202211,48506,0.1258423819,0.033153955
201708,19393,0.0620173592,0.03315788
201210,57665,-0.037293198,0.03316544
201905,92602,-0.111041779,0.03316582
201110,69032,0.3094003797,0.033170726
201604,34833,0.120022768,0.033173498
201710,71563,0.048098788,0.033176564
201712,43553,0.0196592234,0.0331799
202007,24766,0.0570493842,0.03318089
201112,56573,0.0358714908,0.03318256
201705,18163,0.0081025594,0.03318351
202204,86783,-0.05892173,0.03318354
201512,24766,0.0130465811,0.033188634
201301,18411,0.0446157008,0.033195686
201204,66157,0.0154671045,0.03321173
201702,21776,0.031860254,0.03321434
201608,75510,0.045273095,0.03322128
201005,77668,0.0045939105,0.033225276
201311,85348,0.1487725079,0.033228777
201711,90441,0.2206149535,0.033230692
202201,48653,-0.153839499,0.033234317
202010,86783,-0.05164678200000001,0.03324008
201710,13788,4.105040000000008e-05,0.03324343
201308,92611,-0.012767619,0.03325814
201702,20626,0.043705269,0.03325848
202208,41355,-0.080629793,0.033262637
201006,22111,0.0129360574,0.033264756
201307,80924,0.1164179444,0.033275805
202010,85913,0.0031403911,0.03327837
201910,59459,-0.12016886700000001,0.03328332
201109,17005,-0.064605951,0.033284184
201001,27887,-0.018575325999999996,0.033297557
201105,86356,-0.093631849,0.03329867
201207,13928,-0.013958526,0.03330478
202206,75828,-0.121840482,0.033304814
201310,64186,0.001561316,0.03330933
201802,13721,0.031068958300000005,0.033316538
201602,15579,0.0015003617999999998,0.03331785
201612,59459,0.085628537,0.03332207
201302,11081,0.0536253825,0.033324655
201107,78975,-0.099498644,0.03332542
202210,18411,-0.039358774,0.033327535
201510,93096,-0.064467221,0.033328213
201704,52038,0.024153328600000003,0.033328336
201112,77659,-0.041976485,0.033350427
201102,87447,0.0375989692,0.03335227
202105,86356,0.094461374,0.033353366
201506,77178,-0.094288163,0.033365823
201304,76226,-0.019490251,0.033367764
201206,15579,0.0073736305,0.03338225
202106,48725,-0.021358978,0.03338762
201604,89179,0.012706667,0.03339769
201804,17478,-0.014275492000000002,0.033399858
202201,14542,-0.062075175,0.03340162
202008,10145,0.114246981,0.03340363
201201,23819,0.06577805429999999,0.033406653
201604,91233,0.028259765200000002,0.03341026
201910,12052,-0.028470205999999998,0.033420373
201005,11308,-0.038453588,0.033422396
201107,86356,0.0148744816,0.033425197
201112,19561,0.0678409636,0.033426337
202112,64311,0.1221905144,0.033430837
201911,56573,0.0329084339,0.03343192
201505,83435,0.0086926529,0.033435356
202112,66800,0.086972283,0.033441078
202004,82642,0.1070666388,0.033458192
201003,65875,0.0721433478,0.033458766
201709,19393,0.0530021529,0.03346108
202109,11308,-0.060735218,0.03346142
201906,11850,0.081003458,0.033462886
201103,66093,0.0784765126,0.033468124
202203,17942,-0.015163271,0.03346835
201512,83435,-0.016367464999999998,0.03346943
201801,78975,0.0654117072,0.0334719
201909,64390,0.0173292465,0.0334773
202202,89393,-0.076368459,0.033482365
201203,75034,-0.165871128,0.033484
201406,70578,0.0222089365,0.033496525
201805,18729,-0.034207037,0.033497144
202003,77274,0.0863586139,0.03350258
201310,18163,0.0762204528,0.033510637
201802,70578,-0.053613044000000006,0.03351746
201709,89525,-0.053350161,0.03352132
201906,88352,0.126628489,0.033524245
202007,77338,0.115035476,0.033528373
201708,77274,0.0992446098,0.03352914
201010,77418,0.0605851131,0.03353381
201802,90505,-0.061858505,0.033540707
202009,87842,-0.033641366,0.033542693
201104,66093,0.030708925800000002,0.03354759
202111,18542,-0.052252284999999996,0.033552345
202005,84769,0.0939402821,0.0335549
201906,79323,0.0629052675,0.033555154
201106,77702,0.0733895302,0.03355566
202001,85913,-0.076384172,0.033558946
201506,72726,-0.007570900999999998,0.03355934
201402,90993,0.00023948969999999965,0.033559635
201612,91650,0.0031187884999999997,0.03356126
201104,86356,0.1079252064,0.033563074
202104,14593,0.0762178078,0.033565093
201109,68591,-0.200702727,0.033567064
201912,83443,0.0267434264,0.03357022
201305,20482,-0.006771398,0.033571467
201906,85913,0.1219583905,0.033571694
201710,18542,0.0942808542,0.033576068
201704,40539,-0.006064017,0.033576343
201012,66093,0.0571147593,0.03357821
201307,19502,0.136877805,0.033584807
201909,70578,-0.039655674,0.033593114
201503,27887,-0.001879993,0.033595596
201006,28222,-0.05454541200000001,0.03359849
202102,90215,-0.040166687,0.03359969
201802,10107,-0.009730728,0.033602193
201803,72726,-0.05762377,0.03360409
201603,21936,-0.0012111459999999998,0.033604514
201712,17830,0.0494911301,0.033606403
201012,89813,-0.0009153820000000002,0.033609804
201910,77274,0.0036066585,0.033616047
201612,14008,0.014553885399999997,0.033618722
201601,39642,-0.056690315,0.03361956
201211,14008,0.030770681600000002,0.033621643
201101,87447,-0.013326772000000002,0.033624973
201306,86339,0.0159999914,0.033627596
201601,90442,-0.0048741159999999995,0.03362948
201305,44644,0.0204930939,0.03364228
201607,79678,0.0131736758,0.033643108
201807,91926,0.1039711955,0.033645846
201907,21936,-0.105316428,0.033646435
201007,11955,0.0849111768,0.033654448
201205,89525,-0.047389487,0.033667076
201605,10696,0.0777755695,0.033667207
201607,26403,-0.012058544,0.033667363
201707,91937,0.0164560701,0.03366972
201603,20482,0.0795625184,0.033672314
201908,14541,-0.035715825,0.033675935
201812,55976,-0.042757809,0.03368289
201203,63830,0.0328495577,0.03368299
202102,86783,0.1975899488,0.033689126
201106,10516,-0.069731571,0.03369134
202210,79678,-0.023015542,0.033694506
201702,66093,-0.009176065999999998,0.033704184
201605,84788,0.095717022,0.033708367
201712,17478,0.0227886535,0.033714455
202109,22752,-0.0069471789999999995,0.033718497
201504,21776,0.0121987453,0.03371969
201204,81061,0.0414721109,0.03372207
202303,17750,0.0791668756,0.03372371
201101,17830,0.0326744111,0.03373059
201101,61815,0.0582178028,0.033734467
201004,26710,-0.0011728840000000008,0.033741694
201105,89813,0.0089330655,0.033741847
202110,46886,0.1143463552,0.033743687
201905,62148,-0.063885713,0.033747904
201209,92611,0.0469175333,0.033750504
201612,13688,0.0415367572,0.033757284
201405,70578,0.0434824452,0.03376296
201206,11955,0.040536467,0.033765804
201510,22752,0.1067017689,0.033771113
202003,13901,-0.022602968,0.033779502
201708,14541,-0.005387587000000001,0.033786003
201301,90215,0.023973817,0.03378967
201611,16678,0.0463815907,0.03379119
201707,50876,0.003674248,0.03379448
201002,55976,0.0119782779,0.033794735
201212,77178,-0.023840945000000002,0.0338021
201203,38703,0.0942792743,0.033803426
201003,14008,0.0569129119,0.033814024
201212,39490,0.0181903577,0.033815496
201907,12490,0.0730819577,0.033816855
201602,79323,0.0524402742,0.033818357
202206,92611,-0.072617714,0.033823617
201010,85963,0.1536158042,0.03382702
201605,91233,-0.011338234,0.033829935
201107,10107,0.0538461395,0.03383031
201507,18411,0.06754171849999999,0.03383227
201106,89006,0.0157277174,0.033836033
201704,92121,-0.085307709,0.033842403
202301,64936,0.0343343053,0.033843424
201205,17830,-0.086454718,0.033844024
201105,77606,0.010055067,0.033848234
202106,87842,-0.084302358,0.03384878
201801,64186,0.024699896400000004,0.033855516
201202,14541,0.06603956219999998,0.033864234
201303,11955,0.0604233481,0.033872157
201505,70578,0.0238435268,0.033878088
202008,10107,0.1024803834,0.033879556
202201,89006,0.0108581092,0.03388526
201007,87842,0.113777207,0.033885557
201112,22752,0.06629372389999999,0.033888232
202001,87055,0.038166437,0.033888888
201908,25232,0.028223014500000004,0.033899605
202110,87055,0.0956492722,0.033901338
201804,69796,0.021458926999999996,0.033906925
201105,83435,-0.064971834,0.03391206
202104,75825,0.0209913235,0.033913992
201112,77178,-0.0018247899999999997,0.03391611
201603,91233,0.0870066468,0.03392965
201705,89258,-0.013960743,0.03392974
201205,38703,-0.034366099,0.033944443
201205,37584,-0.149251474,0.033946652
201509,92611,-0.023001392999999995,0.033960838
201502,12742,0.1889294535,0.033967104
201012,77274,-0.007223242000000001,0.033967506
201109,89179,0.035229060799999996,0.03396992
201103,26825,0.0077416383,0.033971414
201601,12052,-0.021212378999999996,0.033972472
201706,20626,0.0247389385,0.033973314
202109,90993,-0.036643513,0.033975467
202111,15579,0.026082780200000003,0.033976953
201611,14702,0.1106290536,0.033988576
201704,89179,0.0751439343,0.033995356
201203,60097,0.028069248400000003,0.033997573
201203,23114,0.0005651616,0.034006402
201710,38703,0.0170510042,0.034010738
201601,71563,-0.136307387,0.034015365
201003,13856,0.06617184899999999,0.034021027
201208,86158,0.132188143,0.034023967
201205,27887,-0.086546509,0.034027964
201912,36468,-0.0006969439999999997,0.034028247
201611,86136,-0.068260556,0.034038622
201512,48725,-0.06859315,0.034052633
201306,70332,-0.016577123,0.03405355
201704,13788,0.0528071347,0.034053717
201109,16678,-0.067911729,0.034061152
201012,26825,0.0374787579,0.034073126
201012,72726,0.0728166493,0.034075506
201001,21936,0.0258383341,0.034080833
202209,13901,-0.086119813,0.034081653
202112,13628,-0.003928968999999999,0.03408353
201606,90993,-0.052981016,0.034087453
201303,49154,0.0871981904,0.03408746
202112,77338,0.0596005114,0.034090847
201107,15069,-0.035647742,0.034096703
202112,12052,0.1030909809,0.034098536
201312,84788,0.0131345298,0.0340999
202202,93436,-0.070768192,0.034101352
201807,24766,-0.025031985,0.034106832
202211,18729,0.0463958724,0.034110606
201303,48725,0.0386551172,0.03411082
201112,12140,0.0138512813,0.034114134
201104,21936,0.0324962996,0.03411954
201211,21776,-0.140821068,0.03412001
202005,10145,0.0340790877,0.034137063
201801,92655,0.0728269944,0.03413979
201206,89525,0.1114666015,0.034141682
201110,77702,0.1359613687,0.03414335
201204,89525,0.0165777765,0.03414409
202105,56573,0.0056408392,0.03414601
202009,66093,-0.043709504,0.034152538
202012,75828,0.12530122870000002,0.0341559
201611,24109,-0.080297372,0.034155924
201307,20482,0.0541857779,0.034161
202110,12490,-0.0995465,0.034168296
201110,22779,0.1195703596,0.03417242
201408,81055,0.0354538187,0.03417745
201609,21371,-0.019292523,0.034187697
202204,71563,-0.147366358,0.034190863
202205,66800,0.0026055200999999997,0.0341939
201206,84032,-0.032808952,0.034196712
202106,70519,-0.101130724,0.034204163
201709,66181,0.0904458541,0.03420998
201305,61399,0.0960437953,0.034214422
201308,77418,-0.023168962000000008,0.03421525
201704,59328,0.0017179602999999998,0.034215484
202107,13856,0.0592562519,0.034216084
201710,21936,-0.018827153,0.034227706
201408,91926,0.0589963384,0.034229178
201011,18411,-0.004060859,0.03423153
201810,88845,-0.021372577000000004,0.03423197
201004,38703,0.0638460087,0.03423683
201804,59176,0.0609928085,0.034242623
201008,27983,-0.133056892,0.034255248
201402,70519,0.0253004581,0.03425611
201611,52038,0.1065085026,0.034257855
201901,68144,0.1759333072,0.034259092
201306,18542,-0.038578149,0.034265097
201006,75646,-0.032165134,0.03426949
201212,66800,0.065399492,0.034271393
201507,12060,-0.017689098,0.034272574
201312,49154,-0.010323789000000002,0.034280293
201808,89258,-0.019041319,0.034280445
202203,46886,0.0502873676,0.034287997
201201,11308,-0.034872122,0.03429497
201709,77274,-0.026822858999999998,0.034295056
201605,61399,0.053964732,0.03429844
201009,91233,0.12915992910000001,0.034303598
202111,16140,-0.017881629999999996,0.03430372
201407,92121,-0.014843469,0.03430706
201101,75489,-0.020302062999999995,0.034308057
201302,88352,-0.112277567,0.03430981
201102,63830,-0.008771973,0.034313217
201202,90505,0.1323559284,0.034314442
201404,89525,0.0343724489,0.03431799
202108,66093,-0.022459864999999996,0.0343194
201603,61399,0.1215236966,0.034319405
201207,23819,0.1669602543,0.034327943
201310,77274,0.1320980489,0.03433257
201009,10107,0.0435820649,0.03433447
201004,23077,0.0275254844,0.034335535
201712,89003,-0.00037000400000000017,0.034336433
201303,18542,-0.05846055199999999,0.034337502
201002,13928,0.010416667,0.03434202
201612,17144,0.0133199845,0.034348972
201009,40539,0.12436466830000001,0.03435085
201810,81061,-0.06137977299999999,0.034353036
202209,89269,-0.134839607,0.034353126
201502,91233,0.0987443477,0.034358572
201103,77274,0.0894331353,0.0343654
201603,79323,0.0614136752,0.034369648
201912,14542,0.0231678481,0.034374364
201607,75510,0.0214097683,0.034378134
202210,21178,0.2575824203,0.034378733
202104,24766,0.0951674283,0.03437963
202109,77178,-0.116095208,0.03438734
201301,91650,0.0146092596,0.034406714
201612,21371,0.0195408533,0.034411434
201909,79323,0.0596317879,0.034416832
201103,19393,0.0367074737,0.034418043
202205,34817,-0.144504631,0.034423392
201006,25785,-0.140764935,0.034428272
202109,28222,-0.044154294,0.034431417
202010,13379,0.0525762791,0.034440324
202210,92611,0.1638131978,0.03444445
201201,89954,0.052619271,0.03445575
202109,56573,-0.10740356900000002,0.034457013
201710,49680,0.0747586343,0.03445711
201905,22103,-0.146627346,0.03446104
201803,11552,0.022889856200000003,0.034461305
201111,12140,-0.0026909819999999997,0.03446173
202106,44644,0.0180083197,0.03446604
201302,82800,-0.03452649,0.03447256
201304,57665,0.0777834281,0.034475222
201705,91556,-0.017215413,0.034477692
202204,92611,-0.03905928,0.034480717
201107,27887,-0.025464911,0.034485355
201503,70332,-0.013653160999999999,0.034485612
201512,28222,-0.043711649,0.034489732
201304,66181,0.0511607863,0.034493115
202109,18542,-0.089628652,0.034493487
201207,92121,0.0427992232,0.034497444
202011,89525,0.1892939376,0.034502245
202203,65875,-0.050966398999999996,0.034503464
201303,24942,0.0773318931,0.034507528
201004,77418,0.0577829981,0.034509126
201906,48506,0.0661680258,0.034524266
201110,15579,0.1594746709,0.034526084
202104,10104,0.0846516043,0.03452734
202112,78987,0.0434094945,0.03453152
201205,89565,-0.037310882,0.034531582
202110,36468,0.13184131680000002,0.03453666
201603,25785,0.0789366696,0.034541726
201102,21178,0.0037945377,0.03454957
201712,86868,0.0278513938,0.03455113
201604,43553,-0.026505231999999997,0.034559093
201102,85269,0.1130703332,0.03456073
201109,91883,-0.043206137,0.03456153
201702,12060,0.0113844678,0.034571346
201601,87447,-0.031587126,0.034575727
201204,92611,0.0422034189,0.03457667
201801,76841,0.0905851329,0.034580544
201009,75646,0.0830976682,0.03458472
201209,75646,0.0631764995,0.034584813
201107,77668,0.005187084,0.03458521
202012,14593,0.1144737022,0.034604155
201308,60599,-0.076150618,0.03460861
201701,17144,0.0188649998,0.03462211
201102,41355,0.0009065610999999998,0.03462607
201301,24205,0.0413354598,0.034627017
201106,49680,-0.027874512999999997,0.03462979
201009,15579,0.1788747477,0.034631748
201102,87055,0.0438171046,0.03463679
201602,83443,0.0337060947,0.034637693
201210,64936,-0.0031222869999999996,0.03464281
201707,64936,0.006477386,0.034644485
202106,86868,0.0201871134,0.0346493
202210,64390,0.1034567745,0.03465939
201310,14541,-0.012674904000000002,0.034659732
201005,20482,-0.070467448,0.034662053
201001,87447,0.006972312,0.03466528
201502,40539,0.0436001942,0.034666907
201707,28222,-0.007060993,0.034668468
201107,10145,-0.108910918,0.034668475
202012,77357,0.139416443,0.03466939
201505,50876,0.1047724858,0.034676522
202201,11850,0.2413793206,0.034676943
201805,76841,0.0730151473,0.03468138
201006,27887,-0.030883808,0.034693476
201006,24010,-0.046057066,0.034694742
201909,59459,0.0155516311,0.034696676
201105,85963,0.025007130600000003,0.034699608
201110,64311,0.212553218,0.034705237
202211,36468,0.1070853069,0.034713864
201712,12622,0.0325117226,0.034718547
201108,11850,-0.066524415,0.03471932
202005,49154,0.1206399666,0.03472283
201203,90442,-0.011582139,0.034726035
202007,25582,-0.007997662,0.034727886
201803,77338,0.019256996,0.03473904
201307,86339,-0.029562086,0.034743246
201111,88845,0.0518109016,0.034744866
201102,85913,-0.004974717,0.034746204
202203,25582,-0.010880375,0.034747384
202002,44644,-0.098346824,0.03475291
201102,17005,-0.033433316,0.03475822
201806,76614,0.1473412751,0.03475882
201802,90215,0.0194425005,0.03476227
201301,77768,0.008405718,0.03476411
202011,89006,0.0814135911,0.034765095
201607,90442,-0.008273369,0.034765843
201312,17478,0.0496643893,0.034774687
