date,permno,predicted
202201,90319,0.032272197
202201,13911,0.032273374
202205,75186,0.0322735
201409,91233,0.03227907
201107,62148,0.032282103
202201,89179,0.03228264
201403,90993,0.03228312
201311,75646,0.032288216
201501,20626,0.032292265
202111,13447,0.032295793
201601,19561,0.032297283
201602,76605,0.032301873
201307,39642,0.03230308
202203,12308,0.03230477
201609,76076,0.03230933
201710,50876,0.032313026
202112,86783,0.032313373
202201,17005,0.03231361
201710,80924,0.032321986
202007,60628,0.032323614
201111,14593,0.032323703
201009,12490,0.032325037
201205,13928,0.032332487
201208,17830,0.03233261
202208,17830,0.032333504
201006,38703,0.032334484
202009,18729,0.03233763
201210,22103,0.032342106
202006,81055,0.032342836
201504,76841,0.032345947
201706,87267,0.03234773
201712,83443,0.032354984
202201,21207,0.032359064
202103,82642,0.032392997
202105,13856,0.032396805
201911,75828,0.03240156
201704,55976,0.032405216
202112,77605,0.032407448
201201,19502,0.032407492
202210,77178,0.032407816
201203,60628,0.032410756
202108,17830,0.032410927
201801,89258,0.0324142
201308,89626,0.032416932
201010,69032,0.03243028
202109,52038,0.032437988
201708,12490,0.032438472
201212,78975,0.032443803
201601,89070,0.032456502
201603,10145,0.032457978
201104,61735,0.0324618
201811,23931,0.032461952
201709,15579,0.032462284
201608,79103,0.032464296
201605,87447,0.032465562
201201,81061,0.032467943
201905,39642,0.03247028
201201,70578,0.032470975
201602,90215,0.0324763
202208,64390,0.032476425
201601,86136,0.03248188
201303,70519,0.032486998
201208,63830,0.032497652
201706,75828,0.032503974
201303,17830,0.032505147
201212,60442,0.032506898
201704,21776,0.03250754
201601,20482,0.03251062
202112,84788,0.032513488
201106,59328,0.03251453
201909,59176,0.03251794
202112,66181,0.03251929
201809,92602,0.032519594
201611,88668,0.03252682
202206,64936,0.03252737
201203,37584,0.03253361
201910,14008,0.032534823
201601,22509,0.03253908
201110,37584,0.03254083
201109,21178,0.032542903
202006,12622,0.03254746
202209,17750,0.032550145
201902,14040,0.032554492
201509,85348,0.032558244
201103,55976,0.032560334
202209,64390,0.032561027
201102,76841,0.03256232
201209,90441,0.032564446
202011,13928,0.03257868
201104,18411,0.03258726
202008,59328,0.032589298
201801,60871,0.032592535
201101,77668,0.03259457
201502,91883,0.032609686
201306,89954,0.0326098
201210,41080,0.032614086
201303,36468,0.03262415
201208,15720,0.032627277
201605,87842,0.032632116
201110,86111,0.032632243
202106,17685,0.032632627
201709,37584,0.03263846
201906,25232,0.03264594
201505,14541,0.032648448
201609,25785,0.03265021
201103,62092,0.032655127
202004,57568,0.032656793
201802,17750,0.032660104
201104,13901,0.032662276
202011,21936,0.032662373
201209,22517,0.032663364
201611,13721,0.03266665
202105,77702,0.032668136
201601,62092,0.032670543
201403,89565,0.032673154
201806,85348,0.03268509
201309,44644,0.03269512
201509,77768,0.0326972
202112,13856,0.03270183
201705,83443,0.03270478
201512,19561,0.032712568
201301,10147,0.03271385
201708,59328,0.03271544
201606,40539,0.0327181
202206,76614,0.032718778
201412,19350,0.03272653
201907,78975,0.032730933
201705,15579,0.03273553
202112,66093,0.0327387
201312,10107,0.03274003
201008,27887,0.032743253
201112,22293,0.03274777
201911,13356,0.032748427
201803,13356,0.032749757
202201,10104,0.032752737
201909,12052,0.032756984
201310,10145,0.032758754
202004,77274,0.032760877
201108,11081,0.032762002
202301,60628,0.03276556
201212,11308,0.032770943
201305,73139,0.032773577
201206,11552,0.032776654
201109,69032,0.03277831
201102,62148,0.032779485
201703,21776,0.032781843
201603,17830,0.03278194
201306,27959,0.032783218
202206,43449,0.03278448
202008,49154,0.032791913
201801,12060,0.032804403
201611,59459,0.03280786
201803,84597,0.03280949
201207,15720,0.032812454
201001,17144,0.03281855
201006,18411,0.032819014
201103,27983,0.03281974
201101,17750,0.032830413
202107,10138,0.032833997
201908,22592,0.0328419
202006,49154,0.0328434
201907,65875,0.03284634
201607,79103,0.032848388
202112,61399,0.03285029
202012,78975,0.032858793
201701,70578,0.032865275
201801,21936,0.03286843
201704,73139,0.03286927
202009,90664,0.032871816
202105,90505,0.03287309
201704,11552,0.03288129
201602,10145,0.03288897
201211,71563,0.032888997
201708,89258,0.032892913
202212,92655,0.032898482
201709,17750,0.03290107
201212,17830,0.032903552
202112,49680,0.032906186
202203,87447,0.03290685
201911,77274,0.032914404
201612,14593,0.032919765
201712,87447,0.03292177
201904,85269,0.032926578
201601,90993,0.032932613
201802,43553,0.03293318
201212,13688,0.03293519
201911,24766,0.032935217
201203,77274,0.03294017
201210,11404,0.03295531
202007,77274,0.03295609
201710,36468,0.032963414
201012,75607,0.032964207
201109,60442,0.0329698
201808,90215,0.032970916
202008,89626,0.032971643
201404,70578,0.03298331
202109,17478,0.032988988
201201,28222,0.03299272
201804,59408,0.032999694
202208,50876,0.033010818
201912,14338,0.033011075
201203,83111,0.033011362
201602,22293,0.03301921
201704,66800,0.03303427
202207,47896,0.033043694
201309,27959,0.033045273
201201,62092,0.033060495
201410,18542,0.033065565
201210,77462,0.03306788
201106,14541,0.033070695
201503,86158,0.033071835
201009,64311,0.03307204
201602,21371,0.033079453
201505,40539,0.033080805
201703,75241,0.033081252
201812,89003,0.033086423
201011,89006,0.033094674
201110,70519,0.033117354
202003,12872,0.03312347
201705,37584,0.033124134
201612,62092,0.033128448
201603,91556,0.03313444
201612,22592,0.033134993
201201,48653,0.03313909
201111,17750,0.03313954
201912,13356,0.033141356
201808,88860,0.03314505
202206,92655,0.033149026
201610,19393,0.033150394
202211,48506,0.033153955
201708,19393,0.03315788
201210,57665,0.03316544
201905,92602,0.03316582
201110,69032,0.033170726
201604,34833,0.033173498
201710,71563,0.033176564
201712,43553,0.0331799
202007,24766,0.03318089
201112,56573,0.03318256
201705,18163,0.03318351
202204,86783,0.03318354
201512,24766,0.033188634
201301,18411,0.033195686
201204,66157,0.03321173
201702,21776,0.03321434
201608,75510,0.03322128
201005,77668,0.033225276
201311,85348,0.033228777
201711,90441,0.033230692
202201,48653,0.033234317
202010,86783,0.03324008
201710,13788,0.03324343
201308,92611,0.03325814
201702,20626,0.03325848
202208,41355,0.033262637
201006,22111,0.033264756
201307,80924,0.033275805
202010,85913,0.03327837
201910,59459,0.03328332
201109,17005,0.033284184
201001,27887,0.033297557
201105,86356,0.03329867
201207,13928,0.03330478
202206,75828,0.033304814
201310,64186,0.03330933
201802,13721,0.033316538
201602,15579,0.03331785
201612,59459,0.03332207
201302,11081,0.033324655
201107,78975,0.03332542
202210,18411,0.033327535
201510,93096,0.033328213
201704,52038,0.033328336
201112,77659,0.033350427
201102,87447,0.03335227
202105,86356,0.033353366
201506,77178,0.033365823
201304,76226,0.033367764
201206,15579,0.03338225
202106,48725,0.03338762
201604,89179,0.03339769
201804,17478,0.033399858
202201,14542,0.03340162
202008,10145,0.03340363
201201,23819,0.033406653
201604,91233,0.03341026
201910,12052,0.033420373
201005,11308,0.033422396
201107,86356,0.033425197
201112,19561,0.033426337
202112,64311,0.033430837
201911,56573,0.03343192
201505,83435,0.033435356
202112,66800,0.033441078
202004,82642,0.033458192
201003,65875,0.033458766
201709,19393,0.03346108
202109,11308,0.03346142
201906,11850,0.033462886
201103,66093,0.033468124
202203,17942,0.03346835
201512,83435,0.03346943
201801,78975,0.0334719
201909,64390,0.0334773
202202,89393,0.033482365
201203,75034,0.033484
201406,70578,0.033496525
201805,18729,0.033497144
202003,77274,0.03350258
201310,18163,0.033510637
201802,70578,0.03351746
201709,89525,0.03352132
201906,88352,0.033524245
202007,77338,0.033528373
201708,77274,0.03352914
201010,77418,0.03353381
201802,90505,0.033540707
202009,87842,0.033542693
201104,66093,0.03354759
202111,18542,0.033552345
202005,84769,0.0335549
201906,79323,0.033555154
201106,77702,0.03355566
202001,85913,0.033558946
201506,72726,0.03355934
201402,90993,0.033559635
201612,91650,0.03356126
201104,86356,0.033563074
202104,14593,0.033565093
201109,68591,0.033567064
201912,83443,0.03357022
201305,20482,0.033571467
201906,85913,0.033571694
201710,18542,0.033576068
201704,40539,0.033576343
201012,66093,0.03357821
201307,19502,0.033584807
201909,70578,0.033593114
201503,27887,0.033595596
201006,28222,0.03359849
202102,90215,0.03359969
201802,10107,0.033602193
201803,72726,0.03360409
201603,21936,0.033604514
201712,17830,0.033606403
201012,89813,0.033609804
201910,77274,0.033616047
201612,14008,0.033618722
201601,39642,0.03361956
201211,14008,0.033621643
201101,87447,0.033624973
201306,86339,0.033627596
201601,90442,0.03362948
201305,44644,0.03364228
201607,79678,0.033643108
201807,91926,0.033645846
201907,21936,0.033646435
201007,11955,0.033654448
201205,89525,0.033667076
201605,10696,0.033667207
201607,26403,0.033667363
201707,91937,0.03366972
201603,20482,0.033672314
201908,14541,0.033675935
201812,55976,0.03368289
201203,63830,0.03368299
202102,86783,0.033689126
201106,10516,0.03369134
202210,79678,0.033694506
201702,66093,0.033704184
201605,84788,0.033708367
201712,17478,0.033714455
202109,22752,0.033718497
201504,21776,0.03371969
201204,81061,0.03372207
202303,17750,0.03372371
201101,17830,0.03373059
201101,61815,0.033734467
201004,26710,0.033741694
201105,89813,0.033741847
202110,46886,0.033743687
201905,62148,0.033747904
201209,92611,0.033750504
201612,13688,0.033757284
201405,70578,0.03376296
201206,11955,0.033765804
201510,22752,0.033771113
202003,13901,0.033779502
201708,14541,0.033786003
201301,90215,0.03378967
201611,16678,0.03379119
201707,50876,0.03379448
201002,55976,0.033794735
201212,77178,0.0338021
201203,38703,0.033803426
201003,14008,0.033814024
201212,39490,0.033815496
201907,12490,0.033816855
201602,79323,0.033818357
202206,92611,0.033823617
201010,85963,0.03382702
201605,91233,0.033829935
201107,10107,0.03383031
201507,18411,0.03383227
201106,89006,0.033836033
201704,92121,0.033842403
202301,64936,0.033843424
201205,17830,0.033844024
201105,77606,0.033848234
202106,87842,0.03384878
201801,64186,0.033855516
201202,14541,0.033864234
201303,11955,0.033872157
201505,70578,0.033878088
202008,10107,0.033879556
202201,89006,0.03388526
201007,87842,0.033885557
201112,22752,0.033888232
202001,87055,0.033888888
201908,25232,0.033899605
202110,87055,0.033901338
201804,69796,0.033906925
201105,83435,0.03391206
202104,75825,0.033913992
201112,77178,0.03391611
201603,91233,0.03392965
201705,89258,0.03392974
201205,38703,0.033944443
201205,37584,0.033946652
201509,92611,0.033960838
201502,12742,0.033967104
201012,77274,0.033967506
201109,89179,0.03396992
201103,26825,0.033971414
201601,12052,0.033972472
201706,20626,0.033973314
202109,90993,0.033975467
202111,15579,0.033976953
201611,14702,0.033988576
201704,89179,0.033995356
201203,60097,0.033997573
201203,23114,0.034006402
201710,38703,0.034010738
201601,71563,0.034015365
201003,13856,0.034021027
201208,86158,0.034023967
201205,27887,0.034027964
201912,36468,0.034028247
201611,86136,0.034038622
201512,48725,0.034052633
201306,70332,0.03405355
201704,13788,0.034053717
201109,16678,0.034061152
201012,26825,0.034073126
201012,72726,0.034075506
201001,21936,0.034080833
202209,13901,0.034081653
202112,13628,0.03408353
201606,90993,0.034087453
201303,49154,0.03408746
202112,77338,0.034090847
201107,15069,0.034096703
202112,12052,0.034098536
201312,84788,0.0340999
202202,93436,0.034101352
201807,24766,0.034106832
202211,18729,0.034110606
201303,48725,0.03411082
201112,12140,0.034114134
201104,21936,0.03411954
201211,21776,0.03412001
202005,10145,0.034137063
201801,92655,0.03413979
201206,89525,0.034141682
201110,77702,0.03414335
201204,89525,0.03414409
202105,56573,0.03414601
202009,66093,0.034152538
202012,75828,0.0341559
201611,24109,0.034155924
201307,20482,0.034161
202110,12490,0.034168296
201110,22779,0.03417242
201408,81055,0.03417745
201609,21371,0.034187697
202204,71563,0.034190863
202205,66800,0.0341939
201206,84032,0.034196712
202106,70519,0.034204163
201709,66181,0.03420998
201305,61399,0.034214422
201308,77418,0.03421525
201704,59328,0.034215484
202107,13856,0.034216084
201710,21936,0.034227706
201408,91926,0.034229178
201011,18411,0.03423153
201810,88845,0.03423197
201004,38703,0.03423683
201804,59176,0.034242623
201008,27983,0.034255248
201402,70519,0.03425611
201611,52038,0.034257855
201901,68144,0.034259092
201306,18542,0.034265097
201006,75646,0.03426949
201212,66800,0.034271393
201507,12060,0.034272574
201312,49154,0.034280293
201808,89258,0.034280445
202203,46886,0.034287997
201201,11308,0.03429497
201709,77274,0.034295056
201605,61399,0.03429844
201009,91233,0.034303598
202111,16140,0.03430372
201407,92121,0.03430706
201101,75489,0.034308057
201302,88352,0.03430981
201102,63830,0.034313217
201202,90505,0.034314442
201404,89525,0.03431799
202108,66093,0.0343194
201603,61399,0.034319405
201207,23819,0.034327943
201310,77274,0.03433257
201009,10107,0.03433447
201004,23077,0.034335535
201712,89003,0.034336433
201303,18542,0.034337502
201002,13928,0.03434202
201612,17144,0.034348972
201009,40539,0.03435085
201810,81061,0.034353036
202209,89269,0.034353126
201502,91233,0.034358572
201103,77274,0.0343654
201603,79323,0.034369648
201912,14542,0.034374364
201607,75510,0.034378134
202210,21178,0.034378733
202104,24766,0.03437963
202109,77178,0.03438734
201301,91650,0.034406714
201612,21371,0.034411434
201909,79323,0.034416832
201103,19393,0.034418043
202205,34817,0.034423392
201006,25785,0.034428272
202109,28222,0.034431417
202010,13379,0.034440324
202210,92611,0.03444445
201201,89954,0.03445575
202109,56573,0.034457013
201710,49680,0.03445711
201905,22103,0.03446104
201803,11552,0.034461305
201111,12140,0.03446173
202106,44644,0.03446604
201302,82800,0.03447256
201304,57665,0.034475222
201705,91556,0.034477692
202204,92611,0.034480717
201107,27887,0.034485355
201503,70332,0.034485612
201512,28222,0.034489732
201304,66181,0.034493115
202109,18542,0.034493487
201207,92121,0.034497444
202011,89525,0.034502245
202203,65875,0.034503464
201303,24942,0.034507528
201004,77418,0.034509126
201906,48506,0.034524266
201110,15579,0.034526084
202104,10104,0.03452734
202112,78987,0.03453152
201205,89565,0.034531582
202110,36468,0.03453666
201603,25785,0.034541726
201102,21178,0.03454957
201712,86868,0.03455113
201604,43553,0.034559093
201102,85269,0.03456073
201109,91883,0.03456153
201702,12060,0.034571346
201601,87447,0.034575727
201204,92611,0.03457667
201801,76841,0.034580544
201009,75646,0.03458472
201209,75646,0.034584813
201107,77668,0.03458521
202012,14593,0.034604155
201308,60599,0.03460861
201701,17144,0.03462211
201102,41355,0.03462607
201301,24205,0.034627017
201106,49680,0.03462979
201009,15579,0.034631748
201102,87055,0.03463679
201602,83443,0.034637693
201210,64936,0.03464281
201707,64936,0.034644485
202106,86868,0.0346493
202210,64390,0.03465939
201310,14541,0.034659732
201005,20482,0.034662053
201001,87447,0.03466528
201502,40539,0.034666907
201707,28222,0.034668468
201107,10145,0.034668475
202012,77357,0.03466939
201505,50876,0.034676522
202201,11850,0.034676943
201805,76841,0.03468138
201006,27887,0.034693476
201006,24010,0.034694742
201909,59459,0.034696676
201105,85963,0.034699608
201110,64311,0.034705237
202211,36468,0.034713864
201712,12622,0.034718547
201108,11850,0.03471932
202005,49154,0.03472283
201203,90442,0.034726035
202007,25582,0.034727886
201803,77338,0.03473904
201307,86339,0.034743246
201111,88845,0.034744866
201102,85913,0.034746204
202203,25582,0.034747384
202002,44644,0.03475291
201102,17005,0.03475822
201806,76614,0.03475882
201802,90215,0.03476227
201301,77768,0.03476411
202011,89006,0.034765095
201607,90442,0.034765843
201312,17478,0.034774687
201909,13721,0.03477719
201609,10516,0.034788933
201106,50876,0.034791045
201712,69032,0.034795593
201907,19393,0.034802888
201112,17279,0.034804456
201201,92655,0.034807917
201009,16678,0.034817304
201111,48725,0.034820136
201008,70500,0.034822505
202208,86136,0.034823675
201905,93096,0.034824472
202112,85913,0.034829404
202011,78975,0.03483639
201705,11552,0.034839775
201109,14008,0.034843802
201006,24205,0.034855817
201908,89626,0.03485659
201311,55976,0.034858994
201112,21371,0.03486171
202111,12369,0.03486291
202204,44644,0.034867305
201709,40125,0.0348696
201304,90442,0.03487557
201305,19561,0.03488326
201110,21178,0.0348858
201212,84788,0.034892112
201304,64311,0.03489743
201101,19502,0.034899082
201002,39642,0.034901977
201110,23026,0.034905814
201908,27828,0.03492172
202201,64311,0.034930367
201303,81061,0.03493198
201412,62148,0.03493422
201711,40539,0.03494183
201502,20626,0.034945425
201305,81061,0.034947734
201202,24205,0.03495001
201601,12369,0.0349504
202201,87657,0.034951057
201110,43553,0.034958366
201306,24109,0.034975097
201109,75034,0.034977946
201105,24766,0.03498293
201309,17144,0.03499122
202011,48725,0.034998108
201012,24109,0.03500221
201707,86136,0.035002433
201802,91926,0.03500568
202210,18729,0.035005827
201211,89006,0.035008624
201205,77668,0.03500944
201611,79103,0.035011895
201311,88668,0.035013348
201303,19561,0.03501411
202201,77702,0.035018463
201806,17478,0.03502204
201407,20626,0.0350236
201301,88352,0.035024256
201807,90319,0.0350252
201405,81055,0.03502523
202210,23931,0.03502602
201103,49154,0.03503913
201705,88845,0.035050787
201311,49656,0.03505102
201210,72726,0.035051145
202208,69796,0.035058096
202201,86136,0.035058234
201611,34833,0.035082806
201202,64311,0.035087988
201910,90993,0.03508917
202011,89626,0.035090793
201309,89954,0.03509272
201703,81055,0.035098873
201309,26825,0.035099003
202007,75825,0.035101913
201203,61735,0.035103507
201201,27959,0.03510642
202111,19393,0.035112362
201201,39490,0.035118055
201306,78975,0.035118643
202012,86288,0.035128146
202110,19350,0.035129033
201202,14008,0.035129633
201512,42534,0.03513325
202011,14008,0.035134375
201711,77668,0.035141215
201202,39490,0.035147585
201112,43553,0.035148133
201611,59176,0.0351526
201104,39642,0.03515659
202009,87055,0.03515815
202109,87842,0.035169963
201907,59459,0.035171382
201911,75825,0.035173643
201004,13688,0.035182703
201603,92121,0.035190687
201901,13721,0.03519716
201702,49154,0.035200838
201412,14541,0.035210203
202204,59408,0.035212796
201601,62148,0.035217676
201211,75646,0.03522077
201205,70332,0.03522231
202003,44644,0.035222646
201802,75186,0.03522348
202203,19393,0.035223946
201301,76841,0.035229344
201803,91556,0.035232414
201504,12490,0.035232622
201801,11850,0.035236314
201907,44644,0.035238247
201803,12369,0.035246987
202103,78987,0.035248708
202201,11308,0.03525047
201706,91103,0.03525072
201901,15408,0.035258017
202109,76076,0.03526041
201806,49154,0.035261624
202108,13628,0.03526408
201603,50876,0.03526511
201606,69796,0.03526677
201605,76744,0.035267424
201711,45751,0.03526956
201707,21936,0.035270203
201107,81061,0.03527815
201103,81061,0.03527992
201105,60628,0.035283502
201603,64282,0.03528875
201601,37584,0.03529142
201107,45751,0.035296384
201806,40125,0.03529733
202006,89269,0.035301074
201211,60599,0.035304446
201710,89006,0.035304617
201604,77702,0.035306834
201507,87447,0.035309438
201011,17144,0.035311878
201808,89626,0.035312526
201208,12490,0.035312664
201508,86158,0.035319474
201312,40539,0.035338834
201705,71563,0.035339646
201601,92611,0.035340905
201802,88845,0.035344608
202104,69796,0.03534744
201803,84788,0.035352074
201201,11552,0.03535672
201802,77178,0.0353588
202110,73139,0.035359245
201006,23077,0.035359308
202110,56573,0.035362646
201906,75828,0.035364464
201710,77418,0.035372473
201203,11081,0.035376232
201207,14008,0.035376657
201801,41080,0.035377134
201004,22111,0.035384547
202203,86868,0.035391744
201811,62148,0.03539279
201909,85913,0.035394892
202210,76605,0.035395876
201908,83443,0.03539654
201802,77702,0.03539681
201202,48725,0.035404455
201808,90319,0.035405684
202107,92402,0.035411164
201408,91937,0.035418097
201205,25785,0.035427384
201707,15579,0.035433233
201507,10104,0.035446595
201808,84788,0.035447653
201608,88668,0.035448346
201706,11703,0.035458058
201208,22517,0.035466917
201611,76614,0.035471395
201111,19561,0.035489667
201805,17750,0.035490997
201601,77605,0.03549175
201601,16678,0.035494193
202009,24109,0.035497848
201102,87842,0.035499394
201702,89006,0.03550425
201803,57665,0.035520285
201911,68144,0.03552275
201308,77274,0.035523556
201205,10107,0.03552695
201904,91937,0.03553084
202202,87447,0.03553517
201208,90442,0.03553704
201302,76076,0.035540048
201712,77178,0.0355409
201801,59408,0.03554389
201304,20482,0.035552908
201610,86580,0.03555642
201306,16678,0.035559937
201610,27959,0.035573144
201104,42534,0.035580233
202111,76076,0.035582237
201512,44644,0.03558388
201201,21776,0.035586685
202204,89006,0.035589658
202001,34833,0.03559163
201911,71563,0.035600588
202007,36468,0.035608716
201601,13407,0.035610225
201205,22517,0.035610385
201809,87657,0.03561057
201006,86946,0.035610616
202201,90215,0.03562547
201611,92655,0.035628133
201604,17005,0.035628397
201911,48725,0.035629343
201603,86356,0.03562948
201310,60599,0.035640668
201308,75186,0.03564089
201509,17830,0.03566389
201703,12622,0.035665274
202112,77702,0.03566602
201201,14541,0.03566778
201603,11552,0.035668854
201601,22103,0.035671398
202110,90319,0.035674047
201711,15720,0.035677765
201712,86783,0.035678238
202202,88352,0.035678666
201204,27828,0.0356826
201212,73139,0.0356962
201202,11404,0.035697684
201301,75510,0.035705477
202010,14541,0.035705768
201301,57665,0.03572287
201208,91556,0.035724293
202206,87267,0.035724863
201505,12369,0.03572601
201006,73139,0.03572802
201804,13788,0.035733238
201601,22592,0.035736963
201601,43553,0.035740208
201712,70519,0.03575039
202002,34833,0.035754975
201802,65875,0.035767958
201907,47896,0.035772327
201006,21936,0.035779092
201312,92602,0.035781655
201805,87657,0.035793036
201208,88352,0.03579316
201108,85963,0.035793483
202109,88446,0.035798907
201005,89006,0.035800446
202004,64311,0.03580167
202003,43449,0.035803575
202003,39642,0.03580505
202107,18411,0.035810634
201209,86158,0.03581641
202111,22111,0.035832122
201906,11552,0.035833057
201109,24766,0.035835695
201106,21178,0.03583602
201101,10516,0.035839144
201208,50876,0.035841413
201112,89525,0.035845406
201108,38156,0.035852455
201911,43449,0.035859708
202209,12369,0.035860177
202008,92611,0.035864647
201911,85913,0.035868812
202207,64936,0.035868954
201007,90505,0.035875473
201103,17144,0.03587705
202201,13407,0.035877667
201007,78877,0.035883177
201309,38156,0.035900556
202003,12052,0.035902686
201008,85963,0.035919372
202011,28222,0.03591979
201108,90441,0.035922896
201310,90319,0.035926346
201508,90505,0.035927944
201602,49154,0.035928182
201009,17005,0.035935037
201807,13901,0.035942174
201611,21936,0.035958383
201309,69032,0.03596678
201107,18411,0.03596788
202111,59176,0.035968557
201602,12872,0.03597975
202004,10138,0.035992365
201605,76605,0.035994176
201506,39642,0.035997774
201612,92611,0.035999775
201101,89258,0.036001258
201005,17144,0.036004685
201612,49680,0.036006343
201612,40539,0.036006823
201601,88845,0.036007203
201703,89006,0.036009967
201204,56573,0.036010988
201905,17005,0.036020357
201909,81055,0.03602134
201507,41080,0.03602212
201105,14702,0.03603011
201202,72726,0.036031634
202003,27887,0.036034394
201112,86158,0.036035985
202210,79103,0.036037993
201808,21178,0.036038194
201302,86783,0.036038417
201002,77178,0.03604762
201807,48653,0.03605115
202205,92655,0.036077242
202204,64186,0.03608398
201812,13314,0.036094353
201908,22111,0.03609652
201104,12052,0.03610595
201803,75186,0.036108386
201512,76614,0.0361138
202112,12060,0.036117654
201012,17005,0.03612292
201308,89179,0.036128715
201305,60628,0.036130406
201603,93096,0.036132436
201302,89954,0.03614207
201205,92121,0.036142528
201203,88668,0.036146358
201406,59176,0.03615483
201307,19561,0.036156658
201011,70519,0.036158264
202109,92611,0.03616229
201806,21178,0.0361703
201705,60628,0.036171358
201910,28222,0.036173802
201503,82800,0.036173973
202004,17144,0.0361762
201901,24109,0.036177147
201006,60442,0.03617947
201211,11703,0.036182903
201006,14593,0.036186166
201603,12369,0.036193173
201802,77668,0.036197487
201510,19502,0.036197502
201710,68144,0.03619862
201112,77702,0.036200672
201604,76605,0.036202945
202104,22592,0.036208034
202201,19350,0.036209334
201110,17005,0.0362105
202009,69032,0.036215562
201604,78975,0.036217958
201312,10147,0.036220007
201012,61735,0.036220673
201104,15579,0.03622333
201004,27983,0.036224965
202104,62092,0.03623075
201601,75510,0.036235966
201103,23712,0.036246754
201104,55976,0.03625178
201302,21573,0.036252238
201504,27828,0.036258582
201108,27828,0.036259886
201209,37584,0.036262825
201707,24766,0.03626549
201906,27887,0.03626781
201210,92611,0.036272902
201911,22103,0.036278922
201005,13688,0.036279026
201107,56573,0.03627911
201911,87842,0.036287576
201108,49656,0.036287963
202012,36468,0.03628914
202111,14008,0.036291473
202009,83621,0.03629341
201311,17478,0.036298882
201707,75828,0.036306515
201301,55976,0.036307972
201701,11703,0.03631014
202107,11955,0.036310885
201608,13407,0.03631157
202003,14542,0.03631236
201109,49680,0.036313448
201701,17830,0.0363177
202102,52038,0.036320344
202107,48506,0.03632107
201307,86868,0.036321573
202201,76076,0.03632167
201501,22293,0.036325708
202207,24109,0.036328886
201506,76841,0.036331616
201708,18542,0.036331724
202005,13407,0.036333133
202011,61241,0.036334082
202110,57665,0.036343645
201110,60442,0.036343813
202201,22111,0.03634474
201203,59176,0.036346696
201206,17830,0.036348037
202201,83443,0.036348943
202003,64390,0.036350515
201708,11850,0.036357496
201003,21371,0.036358543
201304,11552,0.036367714
202207,92257,0.036369234
201007,73139,0.03636955
201107,12052,0.03638033
202109,62092,0.036384612
201302,10138,0.03639263
202107,22592,0.03639307
202207,76076,0.03639476
202110,83443,0.0363958
201004,60097,0.036400083
201202,13688,0.036407083
201009,92655,0.036412723
201206,75825,0.0364164
202208,93002,0.03641778
202212,28484,0.03642906
201911,89626,0.036433462
201309,48725,0.036435146
201605,93096,0.036435623
202109,10696,0.036439463
201012,22752,0.036446583
202201,39642,0.036460247
201103,86946,0.0364616
201306,90441,0.03646172
201907,68144,0.036462788
201201,28484,0.036463022
202004,77338,0.03646341
202006,89626,0.03646474
202202,77357,0.036467172
201105,65875,0.036475867
202105,92655,0.036476295
201109,45751,0.036483873
201308,19393,0.03648398
201110,11081,0.03648441
201309,75186,0.036495525
201109,62092,0.03649717
201110,11308,0.03650473
201603,16678,0.036508396
201201,23931,0.036513083
201701,12308,0.036523458
202209,15408,0.0365322
202008,24766,0.036532797
202103,12308,0.036534607
201205,34833,0.036541075
201011,13688,0.036541972
201301,37584,0.036542695
202110,21776,0.036551975
202007,39642,0.036559932
201601,88668,0.036561146
202110,14542,0.036568727
201006,24109,0.036573164
201007,84788,0.0365776
202208,85913,0.036579054
202109,77338,0.036581237
202106,10104,0.036581963
202202,77338,0.03658385
201709,12490,0.03659164
201611,26825,0.03660276
201802,19350,0.036606908
201710,73139,0.036608234
201103,61399,0.0366097
201203,77768,0.03661377
201802,88446,0.03661701
201405,20626,0.03662145
201201,50876,0.036622167
201112,89533,0.03662832
202112,13788,0.03663508
201602,21936,0.036635503
201110,86136,0.036636144
201602,49680,0.036636185
202005,40539,0.036641035
201101,68591,0.036646612
201504,17478,0.036647428
201307,83435,0.03665123
201808,81061,0.03665309
201104,47896,0.03665669
202107,84769,0.03666791
201702,48653,0.036674265
201309,40539,0.036678713
202009,93096,0.036680944
201109,48725,0.03668134
201010,60442,0.03668202
202005,24109,0.036684483
201212,77668,0.036689408
201212,12490,0.036696564
201205,86868,0.036696576
201602,12742,0.03669838
201202,59192,0.03669952
201508,37584,0.03669983
201506,12369,0.03670101
201907,22592,0.036721528
201203,76226,0.036722627
201305,91233,0.036723647
202009,52038,0.036724057
201311,90319,0.03672876
201702,10107,0.03673364
201510,66181,0.036736477
201202,28484,0.036740113
201006,11850,0.036741022
201711,19393,0.036744583
201009,91883,0.036747135
201012,24010,0.036754422
202211,11955,0.03675918
202005,10104,0.03676324
201205,57904,0.03676348
201601,79323,0.036764413
201301,89179,0.036764905
202003,78975,0.03677194
201104,24109,0.036773756
201001,14008,0.036781985
201508,48653,0.036792856
201308,86356,0.03679712
202110,93096,0.03681889
201305,88845,0.036820002
201110,12140,0.03682399
202109,16932,0.036824297
201303,11081,0.03682531
201003,89070,0.03682731
201002,81061,0.03683059
201709,22509,0.036838226
201102,73139,0.036839165
201112,92611,0.03684229
202202,70578,0.036845878
202106,85631,0.036848124
202208,92655,0.036852747
201708,70332,0.03686804
201709,13356,0.03687011
